#	Гэрээний нэр	Эрдсийн төрөл	Гэрээний төрөл	Гэрээ байгуулсан огноо	Баримт бичгийн төрөл	Гэрээ байгуулсан төрийн байгууллага	Компанийн нэр	Төслийн нэр	Гэрээний файл	OCID	Аннотацийн текст	Метадата текст
88.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-09-11	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Бодьгал орхон			ocds-591adf-MN9700297993RC		
89.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-09-06	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Тэвчээрийн хүч	Хашаатын ам		ocds-591adf-MN5548342633RC		
90.	Боролзой ХХК-ийн байгаль орчин, дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай нийгмийн хариуцлагын гэрээ	Тодорхойгүй;	Орон нутагтай хамтран ажиллах гэрээ	2023-09-04	Гэрээ	Хөхморьт сумын ЗДТГ;	Боролзой ХХК	Боролзой ХХК		ocds-591adf-MN6692394805RC		
91.	Цогц эрин транс ХХК-ийн байгаль орчин, дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай нийгмийн хариуцлагын гэрээ	Алт;	Гэрээний хавсралт	2023-08-31	Гэрээ	Тонхил сумын засаг дарга;	Цогц эрин транс	Шар хоолойн алтны  шороон орд		ocds-591adf-MN2425750582RC		
92.	Land-Ore ХХК-ийн байгаль орчин, дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай нийгмийн хариуцлагын гэрээ	Тодорхойгүй;	Орон нутагтай хамтран ажиллах гэрээ	2023-08-23	Гэрээ	Говь-Алтай аймгийн Эрдэнэ сумын Засаг дарга;	Ланд оре ХХК			ocds-591adf-MN5673641178RC		
93.	Бакунатур ХХК-ийн байгаль орчин, дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай нийгмийн хариуцлагын гэрээ	Тодорхойгүй;	Орон нутагтай хамтран ажиллах гэрээ	2023-08-15	Гэрээ	Тайшир сумын ЗДТГ;	Бакунатур ХХК	Бакунатур ХХК		ocds-591adf-MN3996446727RC		
94.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-08-14	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Ивээлт тэрмэс	Ивээлт термэс		ocds-591adf-MN7915147608RC		
95.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Хайлуур Жонш;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-31	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Хатан сүж хайрхан	Талбай-1		ocds-591adf-MN5802273404RC		
96.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Хайлуур Жонш;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-31	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Толь уулын нөхөрлөл	Талбай-1		ocds-591adf-MN5746975914RC		
97.	Орон нутгийн хамтын ажиллагааны гэрээ 2023-17	Хүрэн Нүүрс;	Орон нутагтай хамтран ажиллах гэрээ	2023-07-28	Гэрээ	Сүхбаатар аймгийн ЗДТГ, Сүхбаатар сумын ЗДТГ;	Дорнын чулуулаг ХХК	Дорнын чулуулаг ХХК		ocds-591adf-MN1197967055RC		
98.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-28	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Зүүн цээлийн залуус	Талбай-1		ocds-591adf-MN8247272287RC		
99.	Цэн газарХХК-ийн байгаль орчин, дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай нийгмийн хариуцлагын гэрээ	Шохойн Чулуу;	Орон нутагтай хамтран ажиллах гэрээ	2023-07-24	Гэрээ	Тайшир сумын ЗДТГ;	Цэнгазар ХХК	Цэнгазар		ocds-591adf-MN0032683354RC		
100.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-24	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Зэумар замбала	Салтгарын ам		ocds-591adf-MN9518800372RC		
101.	Орон нутгийн хамтын ажиллагааны гэрээ 2023-15	Хайлуур Жонш;	Орон нутагтай хамтран ажиллах гэрээ	2023-07-21	Гэрээ	Сүхбаатар аймгийн ЗДТГ, Түмэнцогт сумын ЗДТГ;	Монголжүюаньли ХХК	Монголжүюаньли ХХК		ocds-591adf-MN7928423046RC		
102.	Хүннү-Алтай минериалсХХК-ийн байгаль орчин, дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай нийгмийн хариуцлагын гэрээ	Хүрэн Нүүрс;	Орон нутагтай хамтран ажиллах гэрээ	2023-07-21	Гэрээ	ГОВЬ-АЛТАЙ АЙМГИЙН ТӨГРӨГ ЗДТГ,;	Хүннү-Алтай минериалс	Хүрэн хүүрсний орд		ocds-591adf-MN7058454179RC		
103.	ус ашиглах гэрээ	Дайрга;	Ус ашиглах тухай гэрээ	2023-07-18	Загвар гэрээ	СХД ЗДТГазар;	Жи эс эн ди ХХК	Хайрга дайрга		ocds-591adf-MN3887855005RC		
104.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-14	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Хавцгайт баян шанд	Сэнжит-4		ocds-591adf-MN0279292356RC		
105.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-07	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	СЭБА ундарга	Тайширын нуруу		ocds-591adf-MN2627392622RC		
106.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-07	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Хараа нутгийн алтан нөхөд	Тайширын ар		ocds-591adf-MN5536598565RC		
107.	Нэтэнт ХХК-ий 2023 оны хамтын ажиллагааны гэрээ	Шаварлаг шороо;	Орон нутагтай хамтран ажиллах гэрээ	2023-07-07	Нийгмийн гэрээ	Увс аймгийн Улаангом сумын ЗДТГ;	Нэтэнт ХХК	Цагаан хөшөөн адаг		ocds-591adf-MN4499516050RC		
108.	Чандмань Уулын хишиг  ХХК-ий 2023 оны хамтын ажиллагааны гэрээ	Бетон зуурмаг;	Орон нутагтай хамтран ажиллах гэрээ	2023-07-07	Нийгмийн гэрээ	Увс аймгийн Улаангом сумын ЗДТГ;	Чандмань Уулын Хишиг	Арсай		ocds-591adf-MN3660947885RC		
109.	Энержи Импайр  ХХК-ий 2023 оны хамтын ажиллагааны гэрээ	Элс Хайрга;	Орон нутагтай хамтран ажиллах гэрээ	2023-07-07	Нийгмийн гэрээ	Увс аймгийн Улаангом сумын ЗДТГ;	Энержи Импайр ХХК	Арсайн Сайр		ocds-591adf-MN9392129646RC		
110.	Орон нутгийн хамтын ажиллагааны гэрээ 2023-12	Төмрийн Хүдэр;	Орон нутагтай хамтран ажиллах гэрээ	2023-07-06	Гэрээ	Сүхбаатар аймгийн ЗДТГ, Уулбаян сумын ЗДТГ;	Эм Эл Цахиурт овоо ХХК	Эм Эл Цахиурт овоо ХХК		ocds-591adf-MN9909586192RC		
111.	Орон нутгийн хамтын ажиллагааны гэрээ 2023-13	Хүрэн Нүүрс;	Орон нутагтай хамтран ажиллах гэрээ	2023-07-06	Гэрээ	Сүхбаатар аймгийн ЗДТГ, Эрдэнэцагаан сумын ЗДТГ;	Андын Илч ХХК	Андын Илч ХХК		ocds-591adf-MN7712985965RC		
112.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Хайлуур Жонш;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-06	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Боржигон нутгийн баялаг	Хөлийн холбоо-1		ocds-591adf-MN0141686036RC		
113.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-06	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Хийморьт хайрхан	Сэнжит-5		ocds-591adf-MN8526488318RC		
114.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-05	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Алаг толгой	Сэнжит-2		ocds-591adf-MN1896594928RC		
115.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-04	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Их баялаг	Сэнжит-3		ocds-591adf-MN1818857716RC		
116.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-04	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Тээл ээлтэй байгаль	Сэнжит-1		ocds-591adf-MN3513223882RC		
117.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-07-04	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Баянтээг	Сэнжит-2		ocds-591adf-MN3623084883RC		
118.	Нэтэнт ХХК-ий 2023 оны ус ашиглах гэрээ	Шаварлаг шороо;	Ус ашиглах тухай гэрээ	2023-07-03	Бусад	Увс аймгийн Байгаль орчин аялал жуулчлалын газар;	нэтэнт ХХК	Цагаан хөшөөн адаг		ocds-591adf-MN2019224201RC		
119.	Нийгмийн хариуцлагын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2023-06-29	Гэрээ	Сэлэнгэ аймгийн ЗДТГ;	Хана-Интернешнл ХХК			ocds-591adf-MN9224472478RC		
120.	Бичил уурхайгаар ашигт малтмал олборлох гэрээ	Хайлуур Жонш;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2023-06-28	Гэрээ	Монголын бичил уурхайн нэгдсэн дээвэр холбоо;	Шинэ айраг залуус	Их хонгор		ocds-591adf-MN4904898985RC		
